Year,Month,Day,Hour,Minute,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Precipitable Water
2018,1,1,1,0,-12.2,-20.6,52,102900,0,0,191,0,0,0,0,0,0,0,300,2.6,0,0,16.0,77777,20
2018,1,1,2,0,-12.7,-20.7,54,103000,0,0,190,0,0,0,0,0,0,0,320,3.2,0,0,16.1,77777,20
2018,1,1,3,0,-12.3,-21.1,51,103000,0,0,190,0,0,0,0,0,0,0,310,3.5,0,0,16.1,77777,20
2018,1,1,4,0,-12.8,-21.1,52,103000,0,0,189,0,0,0,0,0,0,0,310,3.2,0,0,16.1,77777,20
2018,1,1,5,0,-12.8,-21.1,52,103000,0,0,189,0,0,0,0,0,0,0,320,4.0,0,0,16.1,77777,20
2018,1,1,6,0,-12.9,-21.1,53,103000,0,0,189,0,0,0,0,0,0,0,290,3.6,0,0,16.1,77777,20
2018,1,1,7,0,-13.9,-20.6,59,103100,0,0,186,0,0,0,0,0,0,0,260,3.1,0,0,16.0,77777,20
2018,1,1,8,0,-13.2,-20.0,59,103100,36,762,189,17,305,9,1926,0,1047,39,270,3.6,0,0,16.1,77777,20
2018,1,1,9,0,-12.0,-19.9,54,103200,237,1411,192,145,610,43,16534,9408,4865,191,280,3.6,0,0,16.1,77777,20
2018,1,1,10,0,-10.5,-19.5,50,103200,421,1411,197,299,809,58,35263,35537,6807,277,320,4.2,0,0,16.1,77777,20
2018,1,1,11,0,-9.3,-20.1,44,103100,554,1411,200,409,860,72,48920,47887,8617,363,310,5.2,0,0,16.1,77777,20
2018,1,1,12,0,-8.2,-20.7,39,103000,625,1411,203,478,915,73,57923,53578,8849,377,300,5.8,0,0,16.1,77777,20
2018,1,1,13,0,-7.2,-21.1,36,103000,630,1411,206,499,980,61,61301,55412,7548,318,320,7.2,0,0,16.0,77777,20
2018,1,1,14,0,-7.2,-19.9,39,102900,569,1411,216,355,571,125,40789,38590,14433,636,290,4.9,3,3,16.1,77777,20
2018,1,1,15,0,-7.2,-19.4,40,102900,444,1411,216,258,486,105,29178,28439,11886,509,280,7.2,3,3,16.1,77777,20
2018,1,1,16,0,-7.3,-19.3,41,102900,267,1411,219,130,321,69,14392,10284,7672,313,280,7.0,5,5,16.1,77777,20
2018,1,1,17,0,-7.8,-18.3,45,102900,57,970,217,25,160,19,2763,0,2055,79,270,5.0,4,4,16.1,77777,30
2018,1,1,18,0,-7.8,-17.7,47,103000,0,0,216,0,0,0,0,0,0,0,270,4.2,3,3,16.1,77777,30
2018,1,1,19,0,-7.8,-17.2,49,103000,0,0,216,0,0,0,0,0,0,0,270,4.6,3,3,16.0,77777,30
2018,1,1,20,0,-8.4,-17.2,51,103000,0,0,214,0,0,0,0,0,0,0,250,4.9,3,3,16.0,77777,30
2018,1,1,21,0,-8.8,-17.2,52,103000,0,0,211,0,0,0,0,0,0,0,250,5.0,2,2,16.1,77777,30
2018,1,1,22,0,-8.4,-17.3,51,103000,0,0,205,0,0,0,0,0,0,0,280,4.7,0,0,16.1,77777,30
2018,1,1,23,0,-9.0,-17.8,51,103100,0,0,203,0,0,0,0,0,0,0,280,5.7,0,0,16.1,77777,30
2018,1,1,24,0,-9.4,-17.9,52,103100,0,0,202,0,0,0,0,0,0,0,260,5.8,0,0,16.1,77777,30
2018,1,2,1,0,-9.4,-18.9,48,103100,0,0,201,0,0,0,0,0,0,0,290,7.7,0,0,16.0,77777,20
2018,1,2,2,0,-10.0,-18.9,50,103100,0,0,199,0,0,0,0,0,0,0,290,7.0,0,0,16.1,77777,20
2018,1,2,3,0,-10.1,-19.4,49,103100,0,0,198,0,0,0,0,0,0,0,280,5.1,0,0,16.1,77777,20
2018,1,2,4,0,-10.6,-19.3,51,103200,0,0,197,0,0,0,0,0,0,0,270,5.3,0,0,16.1,77777,20
2018,1,2,5,0,-10.6,-18.9,53,103200,0,0,197,0,0,0,0,0,0,0,280,6.7,0,0,16.1,77777,20
2018,1,2,6,0,-10.5,-18.9,52,103200,0,0,198,0,0,0,0,0,0,0,280,6.5,0,0,16.1,77777,20
2018,1,2,7,0,-10.0,-18.9,50,103200,0,0,199,0,0,0,0,0,0,0,280,5.1,0,0,16.0,77777,20
2018,1,2,8,0,-9.9,-18.3,52,103200,36,760,200,17,193,12,1883,0,1343,51,290,4.7,0,0,16.1,77777,30
2018,1,2,9,0,-8.7,-17.7,50,103300,237,1411,213,122,387,57,13561,8620,6345,255,260,5.2,3,3,16.1,77777,30
2018,1,2,10,0,-7.1,-17.1,47,103300,421,1411,219,245,494,97,27721,27221,11069,470,270,5.7,3,3,16.1,77777,30
2018,1,2,11,0,-6.6,-16.6,47,103300,555,1411,221,333,512,132,37937,35009,15051,664,290,5.9,3,3,16.1,77777,30
2018,1,2,12,0,-5.5,-16.1,45,103100,627,1411,225,387,544,146,44451,39292,16778,753,270,7.8,3,3,16.1,77777,30
2018,1,2,13,0,-5.0,-15.6,45,103100,633,1411,227,400,578,141,46036,41174,16271,729,270,8.8,3,3,16.0,77777,30
2018,1,2,14,0,-4.4,-15.0,45,103000,571,1411,230,350,540,131,40037,37005,15075,667,240,7.1,3,3,16.1,77777,30
2018,1,2,15,0,-4.4,-15.0,45,102900,448,1411,230,258,478,107,29181,28076,12092,519,270,6.5,3,3,16.1,77777,30
2018,1,2,16,0,-4.5,-15.0,45,102900,270,1411,229,146,440,62,16416,12826,7005,284,270,5.2,3,3,16.1,77777,30
2018,1,2,17,0,-5.1,-15.0,47,102900,59,990,225,28,220,19,3056,0,2043,78,260,6.1,2,2,16.1,77777,30
2018,1,2,18,0,-5.6,-15.1,49,102900,0,0,216,0,0,0,0,0,0,0,270,5.0,0,0,16.1,77777,30
2018,1,2,19,0,-5.6,-15.6,47,103000,0,0,216,0,0,0,0,0,0,0,290,4.6,0,0,16.0,77777,30
2018,1,2,20,0,-5.9,-15.6,48,102900,0,0,215,0,0,0,0,0,0,0,260,4.6,0,0,16.0,77777,30
2018,1,2,21,0,-6.1,-15.5,49,102900,0,0,214,0,0,0,0,0,0,0,260,4.6,0,0,16.1,77777,30
2018,1,2,22,0,-6.2,-15.0,51,102900,0,0,214,0,0,0,0,0,0,0,220,4.6,0,0,16.1,77777,30
2018,1,2,23,0,-6.8,-15.0,53,102900,0,0,212,0,0,0,0,0,0,0,230,4.7,0,0,16.1,77777,30
2018,1,2,24,0,-7.2,-14.9,55,102900,0,0,220,0,0,0,0,0,0,0,230,5.6,3,3,16.1,77777,30
2018,1,3,1,0,-7.8,-13.9,62,102900,0,0,219,0,0,0,0,0,0,0,240,4.1,3,3,16.0,77777,40
2018,1,3,2,0,-9.0,-15.7,60,102900,0,0,205,0,0,0,0,0,0,0,260,3.0,0,0,16.1,77777,30
2018,1,3,3,0,-9.8,-16.8,58,102800,0,0,210,0,0,0,0,0,0,0,290,2.9,3,3,16.1,77777,30
2018,1,3,4,0,-7.9,-17.9,47,102800,0,0,215,0,0,0,0,0,0,0,310,4.6,3,3,16.1,77777,30
2018,1,3,5,0,-9.0,-18.3,49,102800,0,0,209,0,0,0,0,0,0,0,230,0.2,2,2,16.1,77777,30
2018,1,3,6,0,-9.3,-18.3,50,102800,0,0,202,0,0,0,0,0,0,0,230,2.0,0,0,16.1,77777,30
2018,1,3,7,0,-8.9,-18.3,49,102800,0,0,212,0,0,0,0,0,0,0,230,1.5,3,3,16.0,77777,30
2018,1,3,8,0,-8.7,-18.4,48,102800,36,758,212,17,177,13,1878,0,1387,52,230,0.0,3,3,16.1,77777,30
2018,1,3,9,0,-7.0,-18.8,41,102800,237,1411,221,118,354,59,13126,8257,6541,263,90,0.0,5,5,16.1,77777,20
2018,1,3,10,0,-5.4,-18.1,39,102800,422,1411,227,240,462,101,27028,26027,11489,489,90,0.0,5,5,16.1,7498,30
2018,1,3,11,0,-3.8,-16.8,38,102700,556,1411,236,316,439,143,35830,31182,16293,724,90,0.2,6,6,16.1,6522,30
2018,1,3,12,0,-2.7,-17.7,33,102500,629,1411,241,342,371,177,38667,29075,20065,914,90,1.5,7,7,16.1,7620,30
2018,1,3,13,0,-1.7,-17.2,32,102400,635,1411,249,332,326,186,37466,26097,21013,962,90,1.5,8,8,16.0,7620,30
2018,1,3,14,0,-0.6,-18.3,28,102200,574,1411,245,332,458,146,37706,32936,16607,740,110,3.0,6,6,16.1,7620,30
2018,1,3,15,0,-0.6,-17.8,29,102200,451,1411,244,260,477,108,29381,28332,12208,524,60,1.9,5,5,16.1,7620,30
2018,1,3,16,0,-0.7,-17.8,29,102200,274,1411,243,146,424,64,16399,13024,7215,293,350,0.2,5,5,16.1,77777,30
2018,1,3,17,0,-1.8,-17.6,31,102100,62,1011,240,26,212,17,2920,0,1891,72,350,2.1,5,5,16.1,77777,30
2018,1,3,18,0,-2.7,-16.1,37,102000,0,0,240,0,0,0,0,0,0,0,50,2.6,6,6,16.1,7528,30
2018,1,3,19,0,-2.2,-15.6,37,102000,0,0,249,0,0,0,0,0,0,0,80,3.1,8,8,16.0,6553,30
2018,1,3,20,0,-2.2,-15.3,38,102000,0,0,249,0,0,0,0,0,0,0,100,3.1,8,8,16.0,5029,30
2018,1,3,21,0,-2.3,-14.9,39,101900,0,0,249,0,0,0,0,0,0,0,100,3.1,8,8,16.1,3597,30
2018,1,3,22,0,-2.7,-13.8,44,101800,0,0,254,0,0,0,0,0,0,0,70,2.6,9,9,16.1,3017,40
2018,1,3,23,0,-2.2,-13.2,44,101700,0,0,257,0,0,0,0,0,0,0,50,2.1,9,9,16.1,2697,40
2018,1,3,24,0,-1.7,-12.2,46,101600,0,0,260,0,0,0,0,0,0,0,30,2.9,9,9,16.1,2197,40
2018,1,4,1,0,-2.2,-11.7,49,101200,0,0,266,0,0,0,0,0,0,0,350,6.2,10,10,16.0,1402,40
2018,1,4,2,0,-3.3,-7.9,70,101000,0,0,265,0,0,0,0,0,0,0,360,7.1,10,10,8.9,1981,50
2018,1,4,3,0,-3.9,-6.7,81,100900,0,0,264,0,0,0,0,0,0,0,350,6.5,10,10,6.0,937,60
2018,1,4,4,0,-3.9,-6.6,81,100600,0,0,264,0,0,0,0,0,0,0,360,7.3,10,10,5.9,1073,60
2018,1,4,5,0,-4.0,-6.9,80,100400,0,0,264,0,0,0,0,0,0,0,350,9.4,10,10,2.9,682,60
2018,1,4,6,0,-4.4,-8.1,75,100300,0,0,261,0,0,0,0,0,0,0,350,7.9,10,10,3.8,610,50
2018,1,4,7,0,-4.4,-6.7,84,100100,0,0,262,0,0,0,0,0,0,0,350,8.8,10,10,2.0,461,60
2018,1,4,8,0,-4.4,-6.7,84,100000,36,757,227,17,207,12,1885,0,1307,49,340,9.6,0,0,1.4,396,60
2018,1,4,9,0,-4.5,-6.7,84,99900,237,1411,227,125,415,55,13953,8390,6191,248,340,11.1,0,0,0.9,312,60
2018,1,4,10,0,-5.0,-7.2,84,99800,423,1411,232,202,273,120,22443,16486,13385,578,330,11.6,2,2,1.2,372,60
2018,1,4,11,0,-5.1,-7.3,84,99700,557,1411,238,239,170,172,26638,12916,19233,868,330,9.6,5,5,1.2,420,60
2018,1,4,12,0,-5.6,-7.8,84,99600,631,1411,240,229,84,192,25718,6693,21627,993,330,12.4,7,7,0.9,339,50
2018,1,4,13,0,-5.0,-7.8,81,99600,637,1411,259,165,20,156,16991,1926,22293,606,320,13.9,10,10,1.2,504,50
2018,1,4,14,0,-4.3,-7.8,76,99600,577,1411,261,149,22,140,15357,2100,20258,546,330,11.7,10,10,1.9,1036,50
2018,1,4,15,0,-3.4,-8.9,66,99700,454,1411,264,127,38,115,14275,2301,12946,559,310,9.9,10,10,11.3,1274,50
2018,1,4,16,0,-3.9,-9.4,66,99800,277,1411,261,63,26,58,7124,707,6573,265,310,12.9,10,10,8.0,2591,50
2018,1,4,17,0,-3.9,-10.2,62,100000,65,1032,261,11,13,10,1230,0,1163,42,300,8.3,10,10,16.1,2591,50
2018,1,4,18,0,-4.4,-12.4,54,100100,0,0,257,0,0,0,0,0,0,0,310,9.3,10,10,16.1,2575,40
2018,1,4,19,0,-4.4,-14.4,47,100200,0,0,254,0,0,0,0,0,0,0,310,9.8,10,10,16.0,2468,30
2018,1,4,20,0,-4.7,-15.6,44,100300,0,0,240,0,0,0,0,0,0,0,300,9.0,8,8,16.0,2773,30
2018,1,4,21,0,-5.1,-16.7,42,100400,0,0,234,0,0,0,0,0,0,0,300,8.5,7,7,16.1,3352,30
2018,1,4,22,0,-6.2,-16.8,45,100500,0,0,227,0,0,0,0,0,0,0,300,11.1,6,6,16.1,6096,30
2018,1,4,23,0,-7.3,-17.8,45,100600,0,0,219,0,0,0,0,0,0,0,290,9.1,4,4,16.1,77777,30
2018,1,4,24,0,-8.4,-18.4,47,100600,0,0,211,0,0,0,0,0,0,0,290,7.7,2,2,16.1,77777,30
2018,1,5,1,0,-9.4,-19.4,47,100800,0,0,200,0,0,0,0,0,0,0,290,8.8,0,0,16.0,77777,20
2018,1,5,2,0,-9.5,-19.9,45,100800,0,0,200,0,0,0,0,0,0,0,290,9.4,0,0,16.1,77777,20
2018,1,5,3,0,-10.1,-19.5,49,100900,0,0,198,0,0,0,0,0,0,0,280,10.5,0,0,16.1,77777,20
2018,1,5,4,0,-10.6,-20.6,46,101000,0,0,196,0,0,0,0,0,0,0,290,8.3,0,0,16.1,77777,20
2018,1,5,5,0,-10.6,-21.2,44,101000,0,0,195,0,0,0,0,0,0,0,280,9.5,0,0,16.1,77777,20
2018,1,5,6,0,-11.1,-21.7,44,101100,0,0,194,0,0,0,0,0,0,0,280,11.1,0,0,16.1,77777,20
2018,1,5,7,0,-11.1,-21.7,44,101200,0,0,194,0,0,0,0,0,0,0,280,9.3,0,0,16.0,77777,20
2018,1,5,8,0,-11.1,-21.0,47,101200,36,758,194,17,282,10,1916,0,1111,41,280,7.7,0,0,15.9,77777,20
2018,1,5,9,0,-11.0,-20.0,50,101400,238,1411,195,141,564,46,15998,9737,5217,206,290,7.6,0,0,14.6,77777,20
2018,1,5,10,0,-9.9,-20.0,46,101400,424,1411,207,230,408,108,25887,23838,12170,521,280,11.1,3,3,16.1,77777,20
2018,1,5,11,0,-9.4,-20.1,44,101500,559,1411,209,318,438,144,35999,31314,16419,730,290,9.7,3,3,16.1,77777,20
2018,1,5,12,0,-9.4,-20.5,43,101500,633,1411,211,338,349,182,38157,27713,20599,941,280,12.7,5,5,16.1,77777,20
2018,1,5,13,0,-8.9,-19.4,45,101500,640,1411,214,357,400,176,40487,31317,20005,912,270,11.3,5,5,16.0,77777,20
2018,1,5,14,0,-8.3,-19.5,43,101500,580,1411,213,340,475,145,38662,34102,16538,738,280,11.6,3,3,16.1,77777,20
2018,1,5,15,0,-8.3,-20.1,41,101500,457,1411,212,263,471,110,29716,28534,12506,538,280,9.4,3,3,16.1,77777,20
2018,1,5,16,0,-8.4,-20.5,40,101600,281,1411,211,151,428,66,16913,13895,7408,301,290,10.2,3,3,16.1,77777,20
2018,1,5,17,0,-8.9,-20.1,43,101700,80,1259,210,38,403,15,4309,0,1683,62,280,9.0,3,3,16.1,77777,20
2018,1,5,18,0,-9.5,-21.1,42,101900,0,0,205,0,0,0,0,0,0,0,270,10.6,2,2,16.1,77777,20
2018,1,5,19,0,-10.0,-21.1,43,101900,0,0,197,0,0,0,0,0,0,0,270,8.8,0,0,16.0,77777,20
2018,1,5,20,0,-10.0,-20.8,44,101900,0,0,198,0,0,0,0,0,0,0,270,9.3,0,0,16.0,77777,20
2018,1,5,21,0,-10.1,-20.6,45,102000,0,0,197,0,0,0,0,0,0,0,270,9.8,0,0,16.1,77777,20
2018,1,5,22,0,-10.6,-20.6,46,102100,0,0,196,0,0,0,0,0,0,0,270,9.3,0,0,16.1,77777,20
2018,1,5,23,0,-11.2,-21.2,46,102100,0,0,194,0,0,0,0,0,0,0,280,9.3,0,0,16.1,77777,20
2018,1,5,24,0,-11.7,-21.7,46,102200,0,0,192,0,0,0,0,0,0,0,260,8.7,0,0,16.1,77777,20
2018,1,6,1,0,-11.7,-22.2,45,102300,0,0,191,0,0,0,0,0,0,0,270,7.7,0,0,16.0,77777,20
2018,1,6,2,0,-12.2,-22.2,46,102300,0,0,190,0,0,0,0,0,0,0,280,8.2,0,0,16.1,77777,20
2018,1,6,3,0,-12.3,-21.7,48,102300,0,0,190,0,0,0,0,0,0,0,270,8.3,0,0,16.1,77777,20
2018,1,6,4,0,-12.8,-22.2,48,102400,0,0,188,0,0,0,0,0,0,0,270,8.8,0,0,16.1,77777,20
2018,1,6,5,0,-12.8,-21.7,50,102400,0,0,189,0,0,0,0,0,0,0,250,8.9,0,0,16.1,77777,20
2018,1,6,6,0,-13.3,-21.7,52,102500,0,0,187,0,0,0,0,0,0,0,260,9.6,0,0,16.1,77777,20
2018,1,6,7,0,-13.3,-22.2,50,102600,0,0,187,0,0,0,0,0,0,0,260,8.2,0,0,16.0,77777,20
2018,1,6,8,0,-13.3,-22.2,50,102600,36,759,187,17,291,10,1921,0,1085,40,270,9.3,0,0,16.1,77777,20
2018,1,6,9,0,-12.7,-21.7,50,102700,238,1411,189,143,581,45,16272,9874,5112,201,270,8.7,0,0,16.1,77777,20
2018,1,6,10,0,-11.6,-21.7,46,102700,425,1411,200,238,445,104,26864,25640,11782,503,290,7.8,3,3,16.1,77777,20
2018,1,6,11,0,-11.0,-21.7,44,102700,561,1411,202,326,466,141,37003,33025,16024,711,300,8.7,3,3,16.1,77777,20
2018,1,6,12,0,-9.9,-21.6,41,102700,635,1411,206,392,540,149,44973,39593,17126,770,300,7.7,3,3,16.1,77777,20
2018,1,6,13,0,-9.4,-21.1,41,102600,643,1411,211,379,472,164,43219,35956,18761,851,300,8.2,5,5,16.0,77777,20
2018,1,6,14,0,-8.9,-21.1,40,102600,583,1411,211,344,484,144,39196,34785,16480,735,300,9.3,4,4,16.1,77777,20
2018,1,6,15,0,-8.9,-21.1,40,102700,461,1411,209,265,473,111,30023,28858,12590,542,280,8.8,3,3,16.1,77777,20
2018,1,6,16,0,-8.9,-21.1,40,102800,284,1411,209,154,435,66,17274,14432,7462,304,280,9.0,3,3,16.1,77777,20
2018,1,6,17,0,-9.5,-21.1,42,102800,84,1282,207,40,406,16,4526,0,1788,66,290,6.7,3,3,16.1,77777,20
2018,1,6,18,0,-10.0,-21.1,43,102900,0,0,204,0,0,0,0,0,0,0,290,6.6,2,2,16.1,77777,20
2018,1,6,19,0,-10.0,-20.6,45,103000,0,0,198,0,0,0,0,0,0,0,290,5.7,0,0,16.0,77777,20
2018,1,6,20,0,-10.3,-20.6,46,103000,0,0,197,0,0,0,0,0,0,0,280,5.1,0,0,16.0,77777,20
2018,1,6,21,0,-10.6,-20.6,46,103100,0,0,196,0,0,0,0,0,0,0,280,4.6,0,0,16.1,77777,20
2018,1,6,22,0,-11.1,-20.6,48,103200,0,0,194,0,0,0,0,0,0,0,280,4.6,0,0,16.1,77777,20
2018,1,6,23,0,-11.2,-21.3,46,103200,0,0,200,0,0,0,0,0,0,0,280,4.1,2,2,16.1,77777,20
2018,1,6,24,0,-11.7,-23.3,41,103300,0,0,190,0,0,0,0,0,0,0,320,4.8,0,0,16.1,77777,20
2018,1,7,1,0,-12.8,-22.8,46,103400,0,0,188,0,0,0,0,0,0,0,320,5.1,0,0,16.0,77777,20
2018,1,7,2,0,-12.8,-22.8,46,103400,0,0,188,0,0,0,0,0,0,0,300,4.6,0,0,16.1,77777,20
2018,1,7,3,0,-13.4,-22.8,48,103500,0,0,186,0,0,0,0,0,0,0,300,4.1,0,0,16.1,77777,20
2018,1,7,4,0,-13.9,-22.8,50,103600,0,0,185,0,0,0,0,0,0,0,310,4.1,0,0,16.1,77777,20
2018,1,7,5,0,-13.9,-22.8,50,103600,0,0,185,0,0,0,0,0,0,0,320,3.9,0,0,16.1,77777,20
2018,1,7,6,0,-14.4,-22.8,52,103600,0,0,183,0,0,0,0,0,0,0,270,2.3,0,0,16.1,77777,20
2018,1,7,7,0,-14.4,-22.8,52,103700,0,0,183,0,0,0,0,0,0,0,280,4.1,0,0,16.0,77777,20
2018,1,7,8,0,-14.4,-22.7,52,103700,36,762,183,17,305,9,1929,0,1041,38,290,4.1,0,0,16.1,77777,20
2018,1,7,9,0,-13.7,-22.2,52,103800,239,1411,186,146,610,43,16722,9918,4918,193,300,4.1,0,0,16.1,77777,20
2018,1,7,10,0,-12.0,-21.7,47,103800,427,1411,191,298,782,62,35052,35816,7309,300,340,4.4,0,0,16.1,77777,20
2018,1,7,11,0,-10.5,-21.7,43,103700,563,1411,195,423,889,68,50843,49279,8230,346,360,2.0,0,0,16.1,77777,20
2018,1,7,12,0,-9.9,-21.5,42,103600,638,1411,206,413,616,134,47787,43503,15614,697,250,1.7,3,3,16.1,77777,20
2018,1,7,13,0,-8.9,-20.0,43,103500,646,1411,210,428,653,129,49746,45412,15053,671,240,3.1,3,3,16.0,77777,20
2018,1,7,14,0,-8.3,-19.5,43,103400,587,1411,213,365,562,132,41928,38913,15158,672,260,3.6,3,3,16.1,77777,20
2018,1,7,15,0,-7.7,-19.9,40,103400,465,1411,217,259,431,117,29215,27045,13258,574,230,4.1,5,5,16.1,77777,20
2018,1,7,16,0,-7.3,-18.8,42,103400,288,1411,220,150,390,71,16794,13741,7910,324,220,3.6,5,5,16.1,7925,20
2018,1,7,17,0,-8.3,-17.8,48,103300,87,1299,219,35,248,19,3885,0,2180,82,200,4.3,6,6,16.1,7925,30
2018,1,7,18,0,-8.3,-17.8,48,103300,0,0,222,0,0,0,0,0,0,0,200,5.5,7,7,16.1,7925,30
2018,1,7,19,0,-8.3,-17.8,48,103300,0,0,225,0,0,0,0,0,0,0,200,4.1,8,8,16.0,7909,30
2018,1,7,20,0,-8.3,-17.2,51,103200,0,0,222,0,0,0,0,0,0,0,230,4.6,7,7,16.0,7757,30
2018,1,7,21,0,-8.3,-16.7,52,103200,0,0,220,0,0,0,0,0,0,0,230,5.0,6,6,16.1,7467,30
2018,1,7,22,0,-8.3,-16.7,52,103200,0,0,220,0,0,0,0,0,0,0,220,4.1,6,6,16.1,6096,30
2018,1,7,23,0,-8.4,-16.7,53,103100,0,0,218,0,0,0,0,0,0,0,210,4.5,5,5,16.1,6096,30
2018,1,7,24,0,-8.8,-16.6,55,103100,0,0,217,0,0,0,0,0,0,0,210,3.7,5,5,16.1,77777,30
2018,1,8,1,0,-8.3,-15.0,60,102900,0,0,220,0,0,0,0,0,0,0,210,5.1,5,5,16.0,77777,30
2018,1,8,2,0,-8.3,-15.0,60,102800,0,0,216,0,0,0,0,0,0,0,200,5.1,3,3,16.1,77777,30
2018,1,8,3,0,-8.3,-14.9,60,102800,0,0,220,0,0,0,0,0,0,0,210,4.5,5,5,16.1,77777,30
2018,1,8,4,0,-8.2,-14.4,62,102700,0,0,221,0,0,0,0,0,0,0,230,3.6,5,5,16.1,77777,30
2018,1,8,5,0,-7.2,-14.4,57,102600,0,0,224,0,0,0,0,0,0,0,190,3.6,5,5,16.1,8230,30
2018,1,8,6,0,-7.2,-14.4,57,102600,0,0,224,0,0,0,0,0,0,0,210,4.1,5,5,16.1,77777,30
2018,1,8,7,0,-6.7,-14.4,55,102600,0,0,234,0,0,0,0,0,0,0,200,3.6,8,8,16.0,6065,30
2018,1,8,8,0,-6.5,-13.3,59,102400,37,764,236,11,66,10,1297,0,1106,41,170,3.2,8,8,16.1,5638,40
2018,1,8,9,0,-4.4,-13.3,51,102400,240,1411,243,87,132,65,9649,3485,7186,292,210,4.8,8,8,16.1,4206,40
2018,1,8,10,0,-3.8,-13.3,49,102500,428,1411,246,177,166,126,19591,10487,14060,610,210,6.6,8,8,16.1,3658,40
2018,1,8,11,0,-3.3,-12.7,49,102400,565,1411,248,242,169,175,27010,13050,19564,884,230,5.7,8,8,16.1,3779,40
2018,1,8,12,0,-2.7,-12.2,49,102200,640,1411,251,272,154,202,30496,12743,22767,1051,200,5.8,8,8,16.1,4724,40
2018,1,8,13,0,-1.7,-12.2,46,102100,649,1411,254,302,215,203,33855,17732,22907,1058,230,6.7,8,8,16.0,3353,40
2018,1,8,14,0,-0.6,-11.0,46,102000,590,1411,260,267,203,183,29889,15993,20500,933,220,5.6,8,8,16.1,3272,40
2018,1,8,15,0,0.0,-8.8,52,101900,468,1411,264,201,185,140,22356,12465,15611,686,200,4.6,8,8,16.1,1844,50
2018,1,8,16,0,-0.1,-7.7,56,101900,292,1411,271,96,87,78,10603,3229,8640,357,220,5.0,9,9,15.7,1915,50
2018,1,8,17,0,-0.6,-6.0,66,102000,89,1306,270,21,49,18,2363,0,2021,76,250,4.6,9,9,12.9,1372,60
2018,1,8,18,0,-0.6,-4.9,72,102000,0,0,271,0,0,0,0,0,0,0,230,4.5,9,9,13.5,1372,69
2018,1,8,19,0,-0.6,-4.4,75,102000,0,0,280,0,0,0,0,0,0,0,240,4.6,10,10,16.0,1370,69
2018,1,8,20,0,-0.3,-4.1,75,101900,0,0,273,0,0,0,0,0,0,0,230,4.6,9,9,15.2,1354,69
2018,1,8,21,0,-0.1,-3.8,76,101900,0,0,275,0,0,0,0,0,0,0,230,4.6,9,9,13.6,1289,69
2018,1,8,22,0,0.0,-2.6,82,101900,0,0,276,0,0,0,0,0,0,0,240,4.3,9,9,14.9,1676,80
2018,1,8,23,0,0.0,-2.1,85,101800,0,0,271,0,0,0,0,0,0,0,230,4.7,8,8,15.3,1524,80
2018,1,8,24,0,0.6,-1.7,85,101900,0,0,274,0,0,0,0,0,0,0,240,4.3,8,8,11.3,568,80
2018,1,9,1,0,0.0,-1.7,88,101800,0,0,271,0,0,0,0,0,0,0,250,3.6,8,8,9.0,1234,80
2018,1,9,2,0,-1.1,-2.2,92,101900,0,0,259,0,0,0,0,0,0,0,240,3.1,6,6,7.7,2404,80
2018,1,9,3,0,-0.8,-2.3,89,101900,0,0,258,0,0,0,0,0,0,0,230,3.0,5,5,6.4,6706,80
2018,1,9,4,0,-2.7,-3.3,96,102000,0,0,250,0,0,0,0,0,0,0,260,2.2,5,5,6.3,77777,69
2018,1,9,5,0,-1.7,-2.8,92,102000,0,0,252,0,0,0,0,0,0,0,230,3.6,4,4,4.8,77777,80
2018,1,9,6,0,-1.7,-2.8,92,102100,0,0,244,0,0,0,0,0,0,0,230,3.4,1,1,4.5,77777,80
2018,1,9,7,0,-3.3,-4.4,92,102100,0,0,233,0,0,0,0,0,0,0,250,2.6,0,0,3.2,77777,69
2018,1,9,8,0,-1.6,-2.7,92,102200,37,768,240,18,244,12,2000,0,1293,49,220,2.5,0,0,4.8,77777,80
2018,1,9,9,0,-0.8,-1.7,93,102300,241,1411,244,135,488,52,15184,8790,5828,233,190,1.8,0,0,5.3,77777,80
2018,1,9,10,0,0.8,-1.6,84,102300,430,1411,261,242,452,105,27242,24880,11815,506,210,3.1,3,3,9.9,77777,80
2018,1,9,11,0,3.1,-0.6,77,102300,567,1411,271,335,490,138,38057,32992,15784,702,250,3.4,3,3,11.3,77777,89
2018,1,9,12,0,5.6,-0.9,63,102300,643,1411,280,418,623,134,48331,42131,15587,698,290,6.4,3,3,11.7,77777,89
2018,1,9,13,0,6.1,-3.3,50,102200,652,1411,280,441,686,124,51371,45507,14469,644,310,8.2,3,3,16.0,77777,69
2018,1,9,14,0,6.7,-3.3,48,102200,594,1411,279,386,629,121,44543,40845,14051,620,300,5.0,2,2,16.1,77777,69
