Year,Month,Day,Hour,Minute,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Precipitable Water
2018,1,1,1,0,-19.4,-24.4,67,99100,0,0,194,0,0,0,0,0,0,0,260,2.6,10,10,16.0,816,20
2018,1,1,2,0,-19.5,-25.0,64,99100,0,0,193,0,0,0,0,0,0,0,270,2.6,10,10,16.1,759,20
2018,1,1,3,0,-20.0,-25.0,67,99100,0,0,192,0,0,0,0,0,0,0,260,2.6,10,10,16.1,735,20
2018,1,1,4,0,-20.0,-25.0,67,99100,0,0,192,0,0,0,0,0,0,0,260,2.6,10,10,16.0,762,20
2018,1,1,5,0,-20.1,-25.1,67,99100,0,0,191,0,0,0,0,0,0,0,290,2.7,10,10,16.1,762,20
2018,1,1,6,0,-20.6,-25.7,66,99200,0,0,189,0,0,0,0,0,0,0,290,3.5,10,10,16.1,762,20
2018,1,1,7,0,-20.6,-26.1,64,99200,0,0,189,0,0,0,0,0,0,0,270,2.6,10,10,16.0,774,10
2018,1,1,8,0,-21.0,-26.1,66,99200,38,854,188,3,6,3,373,0,354,12,270,2.1,10,10,16.1,889,10
2018,1,1,9,0,-19.9,-25.5,64,99200,209,1411,192,45,24,41,5071,245,4673,183,280,2.7,10,10,16.1,1018,20
2018,1,1,10,0,-19.4,-25.0,64,99300,351,1411,194,90,33,82,10125,1510,9230,384,290,4.1,10,10,16.0,1143,20
2018,1,1,11,0,-18.8,-24.9,61,99200,444,1411,183,182,160,132,20220,10561,14690,640,320,4.7,7,7,16.1,1135,20
2018,1,1,12,0,-18.2,-24.4,61,99100,480,1411,182,231,270,139,25774,18644,15584,684,310,5.5,5,5,16.1,701,20
2018,1,1,13,0,-17.8,-24.4,59,99100,455,1411,189,169,111,133,18852,7446,14914,651,310,4.6,8,8,16.0,768,20
2018,1,1,14,0,-17.8,-23.9,61,99100,373,1411,190,135,112,106,15014,6170,11778,501,300,4.5,8,8,16.1,819,20
2018,1,1,15,0,-17.8,-23.8,62,99100,239,1411,194,65,50,57,7271,1150,6340,254,300,4.0,9,9,16.1,789,20
2018,1,1,16,0,-17.8,-23.3,64,99200,75,1326,200,10,11,10,1233,0,1164,42,290,2.6,10,10,16.0,765,20
2018,1,1,17,0,-18.0,-22.8,68,99200,0,0,200,0,0,0,0,0,0,0,290,0.5,10,10,16.1,840,20
2018,1,1,18,0,-17.8,-22.2,70,99200,0,0,201,0,0,0,0,0,0,0,290,1.5,10,10,7.0,894,20
2018,1,1,19,0,-17.8,-23.3,64,99200,0,0,200,0,0,0,0,0,0,0,290,4.1,10,10,14.0,821,20
2018,1,1,20,0,-18.1,-23.3,66,99200,0,0,199,0,0,0,0,0,0,0,300,3.8,10,10,10.9,805,20
2018,1,1,21,0,-18.3,-23.3,67,99200,0,0,198,0,0,0,0,0,0,0,300,3.5,10,10,7.8,829,20
2018,1,1,22,0,-18.3,-23.1,68,99200,0,0,199,0,0,0,0,0,0,0,300,3.9,10,10,4.1,1049,20
2018,1,1,23,0,-18.9,-22.9,72,99200,0,0,197,0,0,0,0,0,0,0,290,2.5,10,10,6.0,865,20
2018,1,1,24,0,-19.3,-23.3,72,99200,0,0,195,0,0,0,0,0,0,0,290,1.5,10,10,16.1,701,20
2018,1,2,1,0,-18.9,-23.3,70,99200,0,0,197,0,0,0,0,0,0,0,300,2.6,10,10,16.0,694,20
2018,1,2,2,0,-18.9,-23.3,70,99200,0,0,197,0,0,0,0,0,0,0,300,3.4,10,10,16.1,637,20
2018,1,2,3,0,-19.3,-23.3,72,99200,0,0,195,0,0,0,0,0,0,0,250,1.3,10,10,15.8,613,20
2018,1,2,4,0,-18.9,-23.3,70,99200,0,0,197,0,0,0,0,0,0,0,290,0.0,10,10,12.0,630,20
2018,1,2,5,0,-18.9,-23.3,70,99200,0,0,197,0,0,0,0,0,0,0,290,2.1,10,10,16.1,549,20
2018,1,2,6,0,-19.1,-23.4,71,99200,0,0,196,0,0,0,0,0,0,0,270,2.0,10,10,16.1,555,20
2018,1,2,7,0,-20.6,-23.9,76,99300,0,0,191,0,0,0,0,0,0,0,250,1.5,10,10,16.0,610,20
2018,1,2,8,0,-21.5,-24.9,76,99300,38,854,162,12,102,10,1405,0,1095,40,250,1.5,0,0,16.1,77777,20
2018,1,2,9,0,-19.2,-24.3,66,99300,209,1411,179,86,203,56,9497,3698,6188,248,260,1.6,5,5,16.1,1676,20
2018,1,2,10,0,-17.8,-23.3,64,99400,352,1411,200,99,46,87,11079,2190,9829,411,280,2.6,10,10,16.0,1676,20
2018,1,2,11,0,-16.0,-22.1,62,99300,446,1411,201,166,113,130,18452,7412,14540,633,300,3.2,9,9,16.1,1660,20
2018,1,2,12,0,-14.9,-21.8,58,99200,482,1411,200,202,168,145,22461,11773,16167,712,300,3.5,8,8,16.1,1521,20
2018,1,2,13,0,-14.4,-22.2,54,99100,458,1411,202,187,156,136,20773,10519,15222,666,260,3.1,8,8,16.0,1494,20
2018,1,2,14,0,-14.5,-22.9,52,99100,376,1411,183,217,495,85,24537,24146,9670,404,260,3.6,0,0,16.1,77777,20
2018,1,2,15,0,-15.1,-23.5,52,99100,242,1411,181,125,394,58,14008,9446,6482,261,260,3.5,0,0,16.1,77777,20
2018,1,2,16,0,-16.1,-25.6,48,99100,77,1338,176,33,280,18,3700,0,1974,74,260,2.6,0,0,16.0,77777,20
2018,1,2,17,0,-17.3,-26.1,50,99200,0,0,173,0,0,0,0,0,0,0,280,2.3,0,0,16.1,77777,10
2018,1,2,18,0,-18.4,-26.1,54,99200,0,0,170,0,0,0,0,0,0,0,230,0.2,0,0,16.1,77777,10
2018,1,2,19,0,-19.4,-25.6,61,99200,0,0,175,0,0,0,0,0,0,0,230,1.5,3,3,16.0,77777,20
2018,1,2,20,0,-19.4,-25.6,61,99200,0,0,176,0,0,0,0,0,0,0,240,2.1,4,4,16.0,77777,20
2018,1,2,21,0,-19.4,-25.6,61,99200,0,0,176,0,0,0,0,0,0,0,240,2.5,4,4,16.1,77777,20
2018,1,2,22,0,-19.5,-25.6,61,99200,0,0,167,0,0,0,0,0,0,0,230,2.1,0,0,16.1,77777,20
2018,1,2,23,0,-20.6,-25.6,67,99100,0,0,170,0,0,0,0,0,0,0,200,2.1,2,2,16.1,77777,20
2018,1,2,24,0,-20.7,-25.6,67,99200,0,0,164,0,0,0,0,0,0,0,210,2.0,0,0,16.1,77777,20
2018,1,3,1,0,-22.8,-26.7,72,99200,0,0,158,0,0,0,0,0,0,0,250,3.1,0,0,16.0,77777,10
2018,1,3,2,0,-23.4,-26.8,75,99300,0,0,156,0,0,0,0,0,0,0,240,0.2,0,0,16.1,77777,10
2018,1,3,3,0,-24.2,-27.6,75,99300,0,0,163,0,0,0,0,0,0,0,240,1.3,5,5,14.4,77777,10
2018,1,3,4,0,-23.9,-27.2,76,99400,0,0,170,0,0,0,0,0,0,0,270,1.5,8,8,14.0,1298,10
2018,1,3,5,0,-25.1,-27.9,79,99400,0,0,160,0,0,0,0,0,0,0,30,0.3,5,5,11.0,792,10
2018,1,3,6,0,-26.5,-29.8,76,99500,0,0,147,0,0,0,0,0,0,0,180,1.5,0,0,16.1,77777,10
2018,1,3,7,0,-25.0,-27.8,79,99600,0,0,158,0,0,0,0,0,0,0,220,1.5,3,3,16.0,77777,10
2018,1,3,8,0,-25.4,-28.8,75,99600,38,856,150,14,366,4,1673,0,454,16,40,1.3,0,0,16.1,77777,10
2018,1,3,9,0,-23.5,-27.5,72,99800,210,1411,155,113,446,47,12672,5959,5244,207,40,0.0,0,0,16.1,77777,10
2018,1,3,10,0,-20.0,-25.0,67,99900,354,1411,166,216,582,71,24678,24570,8070,332,120,0.0,0,0,16.0,77777,20
2018,1,3,11,0,-19.2,-23.2,72,99800,447,1411,170,278,584,93,31780,32473,10635,451,120,0.2,0,0,16.1,77777,20
2018,1,3,12,0,-17.6,-22.0,70,99800,484,1411,185,263,394,128,29545,26036,14400,628,120,1.5,5,5,16.1,77777,20
2018,1,3,13,0,-15.6,-20.6,67,99800,461,1411,209,143,56,125,16031,3637,14026,609,100,1.5,10,10,16.0,1829,20
2018,1,3,14,0,-13.4,-19.4,62,99800,379,1411,189,240,631,71,27602,27957,8173,337,90,1.6,0,0,16.1,77777,20
2018,1,3,15,0,-13.9,-19.4,65,99800,245,1411,187,138,496,52,15606,10642,5899,235,110,2.3,0,0,16.1,77777,20
2018,1,3,16,0,-13.9,-19.4,65,99800,80,1353,206,21,67,17,2389,0,1968,73,70,0.0,8,8,16.0,2286,20
2018,1,3,17,0,-15.1,-19.5,70,99800,0,0,184,0,0,0,0,0,0,0,70,1.5,0,0,16.1,77777,20
2018,1,3,18,0,-16.2,-20.1,73,99800,0,0,186,0,0,0,0,0,0,0,40,1.7,2,2,16.1,77777,20
2018,1,3,19,0,-17.2,-21.1,73,99700,0,0,177,0,0,0,0,0,0,0,50,3.1,0,0,16.0,77777,20
2018,1,3,20,0,-18.1,-22.0,73,99700,0,0,173,0,0,0,0,0,0,0,10,2.6,0,0,16.0,77777,20
2018,1,3,21,0,-18.7,-22.6,73,99700,0,0,171,0,0,0,0,0,0,0,10,2.0,0,0,16.1,77777,20
2018,1,3,22,0,-17.4,-20.8,76,99700,0,0,176,0,0,0,0,0,0,0,90,1.7,0,0,16.1,77777,20
2018,1,3,23,0,-18.7,-22.0,76,99600,0,0,182,0,0,0,0,0,0,0,90,2.8,5,5,16.1,77777,20
2018,1,3,24,0,-16.7,-20.0,77,99800,0,0,193,0,0,0,0,0,0,0,30,0.0,7,7,16.1,2638,20
2018,1,4,1,0,-15.6,-18.9,77,99700,0,0,211,0,0,0,0,0,0,0,30,2.1,10,10,16.0,771,20
2018,1,4,2,0,-15.0,-18.3,77,99600,0,0,213,0,0,0,0,0,0,0,50,1.5,10,10,14.6,846,30
2018,1,4,3,0,-14.9,-18.3,76,99500,0,0,214,0,0,0,0,0,0,0,30,1.6,10,10,16.1,782,30
2018,1,4,4,0,-14.4,-17.8,76,99400,0,0,216,0,0,0,0,0,0,0,30,2.1,10,10,16.0,701,30
2018,1,4,5,0,-15.6,-18.3,80,99400,0,0,196,0,0,0,0,0,0,0,20,0.4,6,6,16.1,701,30
2018,1,4,6,0,-16.1,-18.3,84,99300,0,0,191,0,0,0,0,0,0,0,40,1.6,4,4,16.1,77777,30
2018,1,4,7,0,-15.6,-17.8,84,99400,0,0,183,0,0,0,0,0,0,0,360,2.1,0,0,16.0,77777,30
2018,1,4,8,0,-13.8,-16.6,80,99200,39,859,198,13,124,10,1464,0,1081,40,10,3.6,3,3,16.1,792,30
2018,1,4,9,0,-12.6,-15.4,80,99100,211,1411,206,92,247,55,10200,4324,6142,246,10,4.9,5,5,16.1,77777,30
2018,1,4,10,0,-11.1,-13.9,80,99000,355,1411,231,101,47,89,11257,2254,9958,417,30,3.1,10,10,16.0,264,40
2018,1,4,11,0,-9.4,-12.8,77,98800,449,1411,238,128,41,115,14407,2522,12973,560,10,3.4,10,10,16.1,288,40
2018,1,4,12,0,-8.8,-12.2,77,98500,486,1411,240,139,39,126,15670,2557,14195,619,20,5.2,10,10,16.1,2407,40
2018,1,4,13,0,-8.3,-11.7,77,98200,463,1411,243,123,31,113,13911,1881,12810,553,10,6.2,10,10,16.0,1862,40
2018,1,4,14,0,-7.8,-10.5,81,97900,382,1411,213,204,398,97,22881,20548,10865,459,10,7.0,0,0,0.5,281,40
2018,1,4,15,0,-7.4,-10.0,82,97600,249,1411,214,124,349,62,13735,8933,6923,280,20,7.7,0,0,0.5,264,50
2018,1,4,16,0,-6.7,-8.9,84,97200,82,1359,218,33,243,19,3735,0,2164,81,20,9.3,0,0,0.8,240,50
2018,1,4,17,0,-6.0,-8.1,85,96800,0,0,221,0,0,0,0,0,0,0,20,10.7,0,0,0.4,115,50
2018,1,4,18,0,-4.8,-6.5,88,96500,0,0,254,0,0,0,0,0,0,0,20,9.3,9,9,0.4,67,60
2018,1,4,19,0,-3.3,-5.0,88,96100,0,0,232,0,0,0,0,0,0,0,30,8.8,0,0,0.8,240,69
2018,1,4,20,0,-3.0,-4.6,88,96000,0,0,234,0,0,0,0,0,0,0,20,8.8,0,0,0.8,183,69
2018,1,4,21,0,-2.7,-4.3,88,95800,0,0,235,0,0,0,0,0,0,0,20,8.9,0,0,0.8,177,69
2018,1,4,22,0,-2.2,-3.9,88,95500,0,0,237,0,0,0,0,0,0,0,20,8.8,0,0,1.2,216,69
2018,1,4,23,0,-2.3,-4.4,85,95300,0,0,236,0,0,0,0,0,0,0,30,9.3,0,0,0.8,234,69
2018,1,4,24,0,-2.8,-4.5,88,95000,0,0,235,0,0,0,0,0,0,0,10,11.3,0,0,0.8,185,69
2018,1,5,1,0,-3.3,-5.0,88,94600,0,0,232,0,0,0,0,0,0,0,360,12.9,0,0,0.8,240,69
2018,1,5,2,0,-3.3,-5.6,84,94500,0,0,232,0,0,0,0,0,0,0,340,10.3,0,0,0.8,162,60
2018,1,5,3,0,-4.5,-6.7,84,94500,0,0,227,0,0,0,0,0,0,0,330,12.2,0,0,0.8,213,60
2018,1,5,4,0,-5.0,-7.2,84,94600,0,0,225,0,0,0,0,0,0,0,320,10.3,0,0,0.8,240,60
2018,1,5,5,0,-5.0,-7.8,81,94700,0,0,224,0,0,0,0,0,0,0,320,10.3,0,0,1.7,620,50
2018,1,5,6,0,-6.2,-8.9,81,94800,0,0,219,0,0,0,0,0,0,0,310,10.4,0,0,1.3,385,50
2018,1,5,7,0,-6.7,-9.4,81,95000,0,0,217,0,0,0,0,0,0,0,290,7.2,0,0,1.6,240,50
2018,1,5,8,0,-7.8,-10.0,84,95200,39,862,213,11,206,5,1317,0,640,23,280,6.3,0,0,0.4,204,50
2018,1,5,9,0,-7.8,-11.1,77,95400,211,1411,212,94,258,55,10387,4408,6141,246,280,6.3,0,0,1.0,462,40
2018,1,5,10,0,-8.3,-12.8,70,95500,356,1411,242,70,13,67,7331,1139,10306,271,280,6.2,10,10,3.2,708,40
2018,1,5,11,0,-9.4,-14.0,70,95600,451,1411,217,185,159,134,20520,10479,14953,653,260,6.2,5,5,4.8,730,30
2018,1,5,12,0,-10.7,-16.2,65,95700,489,1411,211,199,150,147,22125,10553,16435,726,260,7.6,5,5,6.9,77777,30
2018,1,5,13,0,-11.7,-16.7,67,95700,466,1411,207,184,138,139,20489,9363,15498,680,260,6.7,5,5,11.0,77777,30
2018,1,5,14,0,-12.8,-18.9,62,95800,385,1411,199,171,222,111,18988,12675,12309,526,260,6.9,3,3,7.5,77777,20
2018,1,5,15,0,-14.0,-20.6,59,96000,252,1411,186,114,261,67,12606,7718,7459,304,260,8.5,0,0,10.3,77777,20
2018,1,5,16,0,-15.0,-20.6,64,96100,85,1380,211,8,4,8,964,0,933,33,260,6.2,10,10,16.0,2438,20
2018,1,5,17,0,-16.7,-22.2,64,96200,0,0,204,0,0,0,0,0,0,0,260,6.2,10,10,15.9,2422,20
2018,1,5,18,0,-17.2,-22.3,66,96300,0,0,203,0,0,0,0,0,0,0,260,5.8,10,10,14.0,2255,20
2018,1,5,19,0,-17.2,-23.3,61,96300,0,0,202,0,0,0,0,0,0,0,260,7.2,10,10,9.0,1981,20
2018,1,5,20,0,-17.8,-23.6,63,96300,0,0,200,0,0,0,0,0,0,0,260,6.4,10,10,9.3,1981,20
2018,1,5,21,0,-18.4,-23.9,64,96300,0,0,198,0,0,0,0,0,0,0,260,5.7,10,10,10.3,1895,20
2018,1,5,22,0,-18.9,-24.5,64,96400,0,0,196,0,0,0,0,0,0,0,250,6.3,10,10,15.1,1124,20
2018,1,5,23,0,-19.4,-25.0,64,96400,0,0,194,0,0,0,0,0,0,0,260,7.5,10,10,6.2,1058,20
2018,1,5,24,0,-19.5,-25.1,64,96500,0,0,193,0,0,0,0,0,0,0,260,7.1,10,10,5.0,744,20
2018,1,6,1,0,-20.6,-25.6,67,96500,0,0,189,0,0,0,0,0,0,0,260,5.7,10,10,6.0,877,20
2018,1,6,2,0,-20.6,-26.2,63,96600,0,0,189,0,0,0,0,0,0,0,270,7.0,10,10,8.0,1097,10
2018,1,6,3,0,-20.6,-26.6,61,96700,0,0,189,0,0,0,0,0,0,0,260,5.3,10,10,7.6,1112,10
2018,1,6,4,0,-21.1,-26.1,66,96700,0,0,188,0,0,0,0,0,0,0,270,6.7,10,10,4.0,1219,10
2018,1,6,5,0,-21.7,-25.8,71,96800,0,0,161,0,0,0,0,0,0,0,250,7.7,0,0,1.3,650,20
2018,1,6,6,0,-21.7,-26.2,69,96900,0,0,169,0,0,0,0,0,0,0,260,6.7,4,4,2.0,811,10
2018,1,6,7,0,-21.7,-26.7,66,97000,0,0,185,0,0,0,0,0,0,0,260,7.7,10,10,3.2,947,10
2018,1,6,8,0,-22.2,-26.7,69,97100,40,868,184,2,2,2,256,0,247,8,250,7.3,10,10,1.8,921,10
2018,1,6,9,0,-21.5,-27.2,63,97200,213,1411,185,42,18,39,4740,174,4439,173,260,5.9,10,10,3.7,936,10
2018,1,6,10,0,-20.6,-26.7,61,97300,358,1411,189,88,28,81,9950,1306,9169,381,260,6.7,10,10,6.0,1089,10
2018,1,6,11,0,-20.0,-25.6,64,97300,453,1411,191,119,30,109,13433,1801,12396,533,260,6.8,10,10,1.6,877,20
2018,1,6,12,0,-19.2,-25.4,61,97500,491,1411,194,139,37,126,15647,2450,14246,621,270,6.3,10,10,4.9,975,20
2018,1,6,13,0,-18.3,-25.0,58,97500,469,1411,197,134,40,120,15067,2559,13622,591,270,4.6,10,10,8.0,1067,20
2018,1,6,14,0,-18.3,-23.9,64,97600,389,1411,198,103,35,94,11651,1860,10587,446,280,5.3,10,10,3.6,823,20
2018,1,6,15,0,-17.8,-23.9,61,97700,256,1411,199,60,29,55,6754,715,6172,247,290,5.1,10,10,16.1,1386,20
2018,1,6,16,0,-17.8,-24.4,59,97900,88,1404,199,12,10,12,1430,0,1360,49,280,5.1,10,10,16.0,2941,20
2018,1,6,17,0,-18.3,-24.5,61,98100,0,0,183,0,0,0,0,0,0,0,300,6.8,6,6,16.1,3353,20
2018,1,6,18,0,-18.4,-25.0,59,98200,0,0,178,0,0,0,0,0,0,0,300,7.7,3,3,16.1,3353,20
2018,1,6,19,0,-18.9,-25.0,61,98400,0,0,169,0,0,0,0,0,0,0,300,7.2,0,0,16.0,77777,20
2018,1,6,20,0,-19.2,-25.9,58,98400,0,0,168,0,0,0,0,0,0,0,300,7.2,0,0,16.0,77777,20
2018,1,6,21,0,-19.5,-26.7,56,98500,0,0,166,0,0,0,0,0,0,0,300,7.1,0,0,16.1,77777,10
2018,1,6,22,0,-20.1,-27.2,57,98700,0,0,170,0,0,0,0,0,0,0,300,5.9,2,2,16.1,77777,10
2018,1,6,23,0,-21.2,-27.3,61,98700,0,0,161,0,0,0,0,0,0,0,300,7.7,0,0,16.1,77777,10
2018,1,6,24,0,-21.7,-27.8,61,98800,0,0,160,0,0,0,0,0,0,0,300,7.7,0,0,16.1,77777,10
2018,1,7,1,0,-22.2,-28.3,61,99000,0,0,158,0,0,0,0,0,0,0,300,6.7,0,0,16.0,77777,10
2018,1,7,2,0,-22.8,-28.9,61,99100,0,0,156,0,0,0,0,0,0,0,310,5.3,0,0,16.1,77777,10
2018,1,7,3,0,-22.8,-28.9,61,99100,0,0,156,0,0,0,0,0,0,0,300,6.5,0,0,16.1,77777,10
2018,1,7,4,0,-23.3,-29.4,61,99200,0,0,155,0,0,0,0,0,0,0,290,4.6,0,0,16.0,77777,10
2018,1,7,5,0,-23.4,-29.4,61,99300,0,0,154,0,0,0,0,0,0,0,290,4.4,0,0,16.1,77777,10
2018,1,7,6,0,-24.0,-29.5,64,99400,0,0,153,0,0,0,0,0,0,0,280,2.6,0,0,16.1,77777,10
2018,1,7,7,0,-25.0,-30.0,66,99500,0,0,150,0,0,0,0,0,0,0,240,2.6,0,0,16.0,77777,10
2018,1,7,8,0,-24.2,-29.3,66,99500,40,875,153,14,319,5,1651,0,552,19,230,3.6,0,0,16.1,77777,10
2018,1,7,9,0,-22.6,-28.2,63,99600,214,1411,157,110,390,51,12285,6403,5681,226,260,3.1,0,0,16.1,77777,10
2018,1,7,10,0,-21.1,-27.2,61,99700,360,1411,162,212,526,78,24065,23890,8863,367,260,3.6,0,0,16.0,77777,10
2018,1,7,11,0,-18.7,-26.0,56,99700,456,1411,169,284,589,94,32554,33321,10814,459,280,4.1,0,0,16.1,77777,20
2018,1,7,12,0,-16.6,-24.9,52,99700,494,1411,175,322,648,95,37139,37926,10976,469,270,4.1,0,0,16.1,77777,20
2018,1,7,13,0,-16.1,-24.4,52,99700,473,1411,177,299,605,96,34276,34990,11047,471,270,4.1,0,0,16.0,77777,20
2018,1,7,14,0,-16.0,-25.5,48,99700,392,1411,184,219,447,95,24679,23735,10707,452,260,3.5,3,3,16.1,2057,20
2018,1,7,15,0,-15.1,-24.4,48,99700,260,1411,192,114,235,70,12574,7562,7809,319,270,2.2,6,6,16.1,2697,20
2018,1,7,16,0,-15.6,-23.9,52,99700,92,1411,206,14,11,13,1595,0,1510,55,260,3.1,10,10,16.0,2209,20
2018,1,7,17,0,-15.6,-24.4,50,99600,0,10,206,0,0,0,0,0,0,0,260,3.2,10,10,16.1,1584,20
2018,1,7,18,0,-16.1,-23.9,54,99600,0,0,205,0,0,0,0,0,0,0,240,4.1,10,10,16.1,2103,20
2018,1,7,19,0,-16.1,-23.9,54,99600,0,0,205,0,0,0,0,0,0,0,230,3.6,10,10,16.0,1793,20
2018,1,7,20,0,-16.4,-22.7,61,99600,0,0,205,0,0,0,0,0,0,0,210,3.3,10,10,9.7,1443,20
2018,1,7,21,0,-16.7,-21.4,69,99600,0,0,205,0,0,0,0,0,0,0,210,3.3,10,10,5.9,1240,20
2018,1,7,22,0,-16.7,-20.6,73,99500,0,0,206,0,0,0,0,0,0,0,200,3.8,10,10,3.3,807,20
2018,1,7,23,0,-16.7,-20.0,77,99400,0,0,206,0,0,0,0,0,0,0,210,4.1,10,10,3.0,773,20
2018,1,7,24,0,-16.4,-19.4,78,99400,0,0,208,0,0,0,0,0,0,0,220,3.4,10,10,7.1,1216,20
2018,1,8,1,0,-16.1,-18.9,80,99200,0,0,209,0,0,0,0,0,0,0,190,2.6,10,10,14.0,1676,20
2018,1,8,2,0,-16.1,-18.9,80,99200,0,0,192,0,0,0,0,0,0,0,160,1.6,5,5,16.1,77777,20
2018,1,8,3,0,-15.6,-18.9,77,99200,0,0,198,0,0,0,0,0,0,0,220,2.5,7,7,16.1,3627,20
2018,1,8,4,0,-16.1,-19.4,77,99200,0,0,209,0,0,0,0,0,0,0,220,1.5,10,10,16.0,3322,20
2018,1,8,5,0,-15.6,-18.3,80,99200,0,0,211,0,0,0,0,0,0,0,220,0.0,10,10,16.1,2941,30
2018,1,8,6,0,-15.5,-18.3,80,99300,0,0,212,0,0,0,0,0,0,0,220,0.0,10,10,16.1,2057,30
2018,1,8,7,0,-15.0,-17.8,80,99300,0,0,214,0,0,0,0,0,0,0,150,0.0,10,10,16.0,2743,30
2018,1,8,8,0,-13.8,-17.2,76,99300,41,881,218,3,5,3,397,0,377,13,150,0.1,10,10,16.1,2743,30
2018,1,8,9,0,-13.2,-16.6,76,99400,216,1411,221,47,25,43,5335,302,4906,193,150,1.6,10,10,16.1,2712,30
2018,1,8,10,0,-12.2,-16.1,73,99400,362,1411,225,96,36,86,10757,1732,9740,407,130,2.1,10,10,16.0,2422,30
2018,1,8,11,0,-11.6,-15.5,73,99300,458,1411,227,120,29,110,13543,1764,12514,539,170,2.2,10,10,16.1,2301,30
2018,1,8,12,0,-10.5,-14.9,71,99300,497,1411,232,142,38,128,15981,2523,14523,635,160,3.0,10,10,14.7,2277,30
2018,1,8,13,0,-10.0,-13.9,74,99200,476,1411,234,129,32,118,14542,2025,13363,579,150,3.1,10,10,2.8,818,40
2018,1,8,14,0,-10.0,-13.8,74,99100,396,1411,234,102,31,93,11500,1610,10556,446,130,2.7,10,10,10.1,1378,40
2018,1,8,15,0,-10.0,-13.2,78,99000,264,1411,235,54,19,51,6171,435,5782,230,120,3.4,10,10,8.5,1355,40
2018,1,8,16,0,-10.0,-13.3,77,98900,95,1411,235,10,6,10,1248,0,1203,43,140,3.1,10,10,2.4,1036,40
2018,1,8,17,0,-10.0,-12.2,84,98800,0,23,204,0,0,0,0,0,0,0,120,3.5,0,0,1.3,339,40
2018,1,8,18,0,-9.4,-11.7,83,98700,0,0,207,0,0,0,0,0,0,0,110,2.8,0,0,1.6,393,40
2018,1,8,19,0,-8.9,-11.1,84,98600,0,0,209,0,0,0,0,0,0,0,130,2.6,0,0,0.8,221,40
2018,1,8,20,0,-8.4,-10.7,84,98600,0,0,211,0,0,0,0,0,0,0,160,3.8,0,0,1.4,311,40
2018,1,8,21,0,-8.3,-10.6,84,98500,0,0,211,0,0,0,0,0,0,0,160,3.7,0,0,2.1,463,40
2018,1,8,22,0,-8.3,-10.6,84,98400,0,0,218,0,0,0,0,0,0,0,170,3.1,2,2,4.0,697,40
2018,1,8,23,0,-8.3,-10.6,84,98400,0,0,224,0,0,0,0,0,0,0,180,3.1,5,5,6.1,1003,40
2018,1,8,24,0,-8.3,-10.6,84,98300,0,0,228,0,0,0,0,0,0,0,180,2.5,7,7,13.2,1008,40
2018,1,9,1,0,-7.8,-10.0,84,98300,0,0,246,0,0,0,0,0,0,0,200,0.0,10,10,16.0,638,50
2018,1,9,2,0,-7.8,-10.0,84,98300,0,0,246,0,0,0,0,0,0,0,200,1.5,10,10,16.1,1001,50
2018,1,9,3,0,-7.8,-10.0,84,98300,0,0,246,0,0,0,0,0,0,0,210,1.5,10,10,16.1,602,50
2018,1,9,4,0,-7.8,-10.0,84,98200,0,0,246,0,0,0,0,0,0,0,210,2.1,10,10,16.0,1463,50
2018,1,9,5,0,-7.2,-9.4,84,98200,0,0,249,0,0,0,0,0,0,0,210,0.0,10,10,16.1,1456,50
2018,1,9,6,0,-6.7,-8.9,84,98200,0,0,251,0,0,0,0,0,0,0,220,0.0,10,10,16.1,1411,50
2018,1,9,7,0,-6.7,-8.9,84,98200,0,0,251,0,0,0,0,0,0,0,220,0.0,10,10,16.0,1463,50
2018,1,9,8,0,-6.1,-8.2,85,98200,42,889,235,10,109,6,1138,0,760,27,230,2.1,6,6,3.1,1006,50
2018,1,9,9,0,-5.5,-7.7,84,98200,217,1411,230,99,280,56,11002,5040,6251,251,230,2.6,2,2,16.1,77777,50
2018,1,9,10,0,-4.4,-7.2,81,98200,364,1411,227,197,416,90,22085,19843,10094,424,230,2.6,0,0,16.0,77777,60
2018,1,9,11,0,-2.2,-6.6,71,98200,461,1411,245,250,396,120,28028,24462,13548,588,250,3.2,3,3,14.9,2660,60
2018,1,9,12,0,-1.7,-6.1,72,98200,500,1411,253,238,255,147,26499,17734,16484,730,300,5.4,6,6,4.8,762,60
2018,1,9,13,0,-3.9,-7.2,78,98200,479,1411,264,109,16,103,11288,1499,15367,408,330,9.8,10,10,4.0,798,60
2018,1,9,14,0,-5.0,-8.9,74,98400,400,1411,223,190,273,113,21104,15645,12560,539,330,7.3,0,0,3.6,685,50
2018,1,9,15,0,-5.1,-11.2,63,98500,268,1411,232,107,175,74,11797,5829,8170,335,310,4.6,4,4,16.1,77777,40
2018,1,9,16,0,-6.1,-11.7,65,98700,98,1411,217,37,87,31,4059,0,3410,132,310,4.6,0,0,16.0,77777,40
