Year,Month,Day,Hour,Minute,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Precipitable Water
2018,1,1,1,0,-16.7,-23.3,59,101800,0,0,176,0,0,0,0,0,0,0,330,2.6,0,0,16.0,77777,20
2018,1,1,2,0,-17.9,-23.4,64,101900,0,0,173,0,0,0,0,0,0,0,340,0.2,0,0,16.1,77777,20
2018,1,1,3,0,-18.6,-23.9,65,101900,0,0,171,0,0,0,0,0,0,0,340,1.6,0,0,16.1,77777,20
2018,1,1,4,0,-20.1,-24.2,72,101800,0,0,166,0,0,0,0,0,0,0,320,2.4,0,0,16.1,77777,20
2018,1,1,5,0,-20.4,-25.5,66,101800,0,0,165,0,0,0,0,0,0,0,310,3.5,0,0,16.1,77777,20
2018,1,1,6,0,-19.5,-25.1,64,101900,0,0,167,0,0,0,0,0,0,0,320,0.5,0,0,16.1,77777,20
2018,1,1,7,0,-20.0,-25.6,64,101900,0,0,166,0,0,0,0,0,0,0,320,3.6,0,0,16.0,77777,20
2018,1,1,8,0,-19.1,-24.9,63,102000,42,840,169,22,266,14,2425,0,1566,59,310,4.1,0,0,16.1,77777,20
2018,1,1,9,0,-17.0,-24.3,56,102000,237,1411,175,137,532,48,15500,9737,5422,215,310,4.6,0,0,16.1,77777,20
2018,1,1,10,0,-15.3,-23.8,51,102000,408,1411,180,271,699,69,31411,32431,8022,331,320,6.7,0,0,16.1,77777,20
2018,1,1,11,0,-13.6,-23.2,48,102000,527,1411,185,372,780,81,43812,44169,9521,403,320,3.5,0,0,16.1,77777,20
2018,1,1,12,0,-12.1,-22.8,44,101900,586,1411,190,423,813,86,50212,48730,10195,437,340,3.5,0,0,16.1,77777,20
2018,1,1,13,0,-11.7,-22.8,43,101800,580,1411,191,418,810,85,49551,48287,10118,433,330,5.7,0,0,16.0,77777,20
2018,1,1,14,0,-11.1,-22.8,41,101800,510,1411,193,357,770,79,41951,42652,9306,393,330,7.5,0,0,16.1,77777,20
2018,1,1,15,0,-11.1,-22.8,41,101900,380,1411,193,248,676,66,28654,29142,7643,313,320,6.0,0,0,16.1,77777,20
2018,1,1,16,0,-11.3,-22.7,42,101900,201,1411,192,112,489,42,12590,4421,4756,187,330,4.4,0,0,16.1,77777,20
2018,1,1,17,0,-12.4,-22.2,47,101900,21,591,189,7,451,0,1011,0,34,1,310,3.1,0,0,16.1,77777,20
2018,1,1,18,0,-13.5,-22.1,51,101900,0,0,186,0,0,0,0,0,0,0,270,0.4,0,0,16.1,77777,20
2018,1,1,19,0,-14.4,-21.7,56,101900,0,0,184,0,0,0,0,0,0,0,270,2.6,0,0,16.0,77777,20
2018,1,1,20,0,-15.0,-22.0,58,101900,0,0,182,0,0,0,0,0,0,0,290,2.0,0,0,16.1,77777,20
2018,1,1,21,0,-15.8,-22.1,61,101900,0,0,180,0,0,0,0,0,0,0,290,1.7,0,0,16.1,77777,20
2018,1,1,22,0,-16.5,-21.8,65,101900,0,0,178,0,0,0,0,0,0,0,220,2.6,0,0,16.1,77777,20
2018,1,1,23,0,-16.1,-22.3,61,101900,0,0,179,0,0,0,0,0,0,0,190,2.4,0,0,16.1,77777,20
2018,1,1,24,0,-18.7,-22.5,73,101800,0,0,171,0,0,0,0,0,0,0,240,1.5,0,0,16.1,77777,20
2018,1,2,1,0,-20.6,-22.8,83,101800,0,0,173,0,0,0,0,0,0,0,170,0.0,3,3,16.0,77777,20
2018,1,2,2,0,-20.8,-23.1,83,101800,0,0,171,0,0,0,0,0,0,0,220,0.2,2,2,16.1,77777,20
2018,1,2,3,0,-19.2,-22.1,79,101900,0,0,170,0,0,0,0,0,0,0,220,1.6,0,0,16.1,77777,20
2018,1,2,4,0,-18.2,-21.5,76,101900,0,0,181,0,0,0,0,0,0,0,240,1.8,3,3,16.1,77777,20
2018,1,2,5,0,-17.5,-20.6,78,101900,0,0,184,0,0,0,0,0,0,0,320,0.5,3,3,16.1,77777,20
2018,1,2,6,0,-15.7,-20.6,68,102000,0,0,189,0,0,0,0,0,0,0,320,3.4,3,3,16.1,77777,20
2018,1,2,7,0,-16.1,-20.6,70,102100,0,0,188,0,0,0,0,0,0,0,310,2.1,3,3,16.0,77777,20
2018,1,2,8,0,-15.8,-20.4,69,102100,41,838,189,18,126,15,2012,0,1608,61,230,0.2,3,3,16.1,77777,20
2018,1,2,9,0,-13.6,-19.3,64,102100,237,1411,196,105,252,63,11645,6434,6985,283,230,1.7,3,3,16.1,77777,20
2018,1,2,10,0,-11.4,-18.8,56,102100,408,1411,203,215,376,107,24104,21467,11976,511,310,3.0,3,3,16.1,77777,20
2018,1,2,11,0,-9.2,-18.1,50,102100,528,1411,214,283,369,145,31801,26181,16319,723,290,2.2,5,5,16.1,77777,30
2018,1,2,12,0,-8.2,-17.1,51,102000,588,1411,220,302,313,171,33878,24135,19331,874,350,2.2,6,6,16.1,7620,30
2018,1,2,13,0,-7.8,-16.7,51,101900,582,1411,228,261,197,180,29176,15514,20204,917,280,0.0,8,8,16.0,7162,30
2018,1,2,14,0,-6.2,-16.0,48,101800,512,1411,228,257,303,147,28749,21508,16516,732,280,3.5,6,6,16.1,4800,30
2018,1,2,15,0,-6.6,-15.6,50,101800,383,1411,225,186,295,106,20643,16258,11791,502,230,3.2,5,5,16.1,6096,30
2018,1,2,16,0,-6.2,-15.5,49,101700,204,1411,225,91,258,53,10016,3968,5911,236,220,3.5,4,4,16.1,77777,30
2018,1,2,17,0,-6.8,-14.9,54,101700,23,611,222,8,129,6,921,0,685,25,210,3.1,3,3,16.1,77777,30
2018,1,2,18,0,-7.5,-14.5,58,101700,0,0,220,0,0,0,0,0,0,0,210,3.2,3,3,16.1,77777,30
2018,1,2,19,0,-8.9,-15.0,62,101700,0,0,215,0,0,0,0,0,0,0,160,3.6,3,3,16.0,77777,30
2018,1,2,20,0,-9.2,-15.0,64,101700,0,0,209,0,0,0,0,0,0,0,160,3.9,1,1,16.1,77777,30
2018,1,2,21,0,-9.3,-15.0,64,101700,0,0,204,0,0,0,0,0,0,0,160,4.0,0,0,16.1,77777,30
2018,1,2,22,0,-9.2,-15.1,63,101800,0,0,205,0,0,0,0,0,0,0,210,3.1,0,0,16.1,77777,30
2018,1,2,23,0,-10.9,-15.6,69,101800,0,0,199,0,0,0,0,0,0,0,220,3.1,0,0,16.1,77777,30
2018,1,2,24,0,-9.8,-15.6,64,101800,0,0,211,0,0,0,0,0,0,0,220,3.2,3,3,16.1,77777,30
2018,1,3,1,0,-12.2,-16.7,70,101800,0,0,203,0,0,0,0,0,0,0,250,4.1,3,3,16.0,77777,30
2018,1,3,2,0,-11.0,-16.8,64,101800,0,0,206,0,0,0,0,0,0,0,200,2.1,3,3,16.1,77777,30
2018,1,3,3,0,-13.4,-17.2,74,101900,0,0,202,0,0,0,0,0,0,0,230,2.3,5,5,16.1,77777,30
2018,1,3,4,0,-13.9,-17.1,77,101900,0,0,199,0,0,0,0,0,0,0,170,3.1,4,4,16.1,77777,30
2018,1,3,5,0,-14.0,-16.8,80,101900,0,0,197,0,0,0,0,0,0,0,170,0.0,3,3,16.1,77777,30
2018,1,3,6,0,-14.2,-17.1,79,101900,0,0,199,0,0,0,0,0,0,0,110,0.3,5,5,16.1,7620,30
2018,1,3,7,0,-13.3,-16.7,76,101900,0,0,210,0,0,0,0,0,0,0,110,2.1,8,8,16.0,7620,30
2018,1,3,8,0,-14.6,-17.5,79,101900,41,838,198,15,125,11,1643,0,1233,46,230,1.3,5,5,16.1,7620,30
2018,1,3,9,0,-11.8,-16.0,72,102000,237,1411,204,105,249,63,11619,6329,7005,284,180,0.2,3,3,16.1,77777,30
2018,1,3,10,0,-9.2,-15.6,61,102000,409,1411,213,211,353,109,23621,20336,12233,523,180,1.7,3,3,16.1,77777,30
2018,1,3,11,0,-7.6,-15.7,54,101900,530,1411,218,307,468,131,34798,31691,14929,657,190,3.0,3,3,16.1,77777,30
2018,1,3,12,0,-6.5,-16.1,48,101800,589,1411,225,320,376,163,36153,28382,18498,834,210,2.6,5,5,16.1,7620,30
2018,1,3,13,0,-5.6,-16.1,45,101700,585,1411,236,262,196,181,29289,15486,20312,922,180,2.6,8,8,16.0,7620,30
2018,1,3,14,0,-4.8,-15.6,44,101600,515,1411,233,258,303,148,28919,21556,16633,738,160,3.9,6,6,16.1,7620,30
2018,1,3,15,0,-4.1,-15.6,42,101600,386,1411,234,196,339,103,21851,18497,11550,491,160,2.7,5,5,16.1,7620,30
2018,1,3,16,0,-5.1,-15.6,45,101500,207,1411,228,90,238,55,9909,3976,6067,243,160,3.6,4,4,16.1,7620,30
2018,1,3,17,0,-5.6,-15.6,47,101500,24,631,225,9,119,7,1026,0,796,29,180,3.4,3,3,16.1,77777,30
2018,1,3,18,0,-5.8,-15.6,48,101500,0,0,224,0,0,0,0,0,0,0,210,2.2,3,3,16.1,77777,30
2018,1,3,19,0,-7.2,-15.6,53,101500,0,0,223,0,0,0,0,0,0,0,200,2.6,5,5,16.0,77777,30
2018,1,3,20,0,-7.2,-15.0,55,101500,0,0,224,0,0,0,0,0,0,0,200,1.2,5,5,16.1,4267,30
2018,1,3,21,0,-7.7,-14.5,59,101500,0,0,222,0,0,0,0,0,0,0,200,0.0,5,5,16.1,4267,30
2018,1,3,22,0,-10.7,-15.0,71,101400,0,0,212,0,0,0,0,0,0,0,320,0.0,5,5,16.1,4267,30
2018,1,3,23,0,-11.5,-15.3,74,101400,0,0,209,0,0,0,0,0,0,0,320,0.4,5,5,16.1,77777,30
2018,1,3,24,0,-13.4,-16.4,79,101300,0,0,206,0,0,0,0,0,0,0,320,2.7,7,7,16.1,5806,30
2018,1,4,1,0,-9.4,-14.4,68,101000,0,0,236,0,0,0,0,0,0,0,10,2.6,10,10,16.0,6934,30
2018,1,4,2,0,-8.9,-14.3,66,100800,0,0,227,0,0,0,0,0,0,0,350,4.1,8,8,16.1,2746,30
2018,1,4,3,0,-8.8,-13.9,67,100700,0,0,221,0,0,0,0,0,0,0,360,4.3,6,6,15.4,1017,40
2018,1,4,4,0,-8.4,-13.7,66,100500,0,0,219,0,0,0,0,0,0,0,360,5.1,4,4,10.1,908,40
2018,1,4,5,0,-8.7,-12.1,77,100200,0,0,216,0,0,0,0,0,0,0,350,5.3,2,2,5.8,789,40
2018,1,4,6,0,-8.3,-10.1,87,100000,0,0,212,0,0,0,0,0,0,0,350,7.6,0,0,1.3,266,50
2018,1,4,7,0,-7.8,-9.4,88,99800,0,0,247,0,0,0,0,0,0,0,360,8.8,10,10,1.6,414,50
2018,1,4,8,0,-7.2,-9.3,85,99600,41,837,225,17,178,12,1890,0,1308,49,360,9.4,3,3,1.1,356,50
2018,1,4,9,0,-7.1,-8.3,91,99500,238,1411,217,119,356,59,13181,7911,6543,264,350,8.2,0,0,0.4,170,50
2018,1,4,10,0,-6.7,-7.8,92,99200,410,1411,219,220,395,105,24650,21949,11822,505,360,8.9,0,0,0.3,122,50
2018,1,4,11,0,-6.0,-7.1,92,98800,531,1411,221,292,402,141,32938,27672,15943,706,360,10.3,0,0,0.4,176,60
2018,1,4,12,0,-4.7,-5.9,91,98500,592,1411,227,355,508,142,40487,35413,16305,728,360,8.9,0,0,0.4,152,60
2018,1,4,13,0,-3.3,-4.4,92,98200,587,1411,233,378,614,122,43526,40074,14152,625,350,10.8,0,0,0.4,301,69
2018,1,4,14,0,-2.9,-4.1,91,98000,518,1411,235,330,607,107,37831,36397,12272,531,340,8.4,0,0,0.5,353,69
2018,1,4,15,0,-3.5,-5.0,89,97900,389,1411,232,225,494,89,25425,24141,10059,423,340,9.7,0,0,0.7,449,69
2018,1,4,16,0,-4.6,-6.3,88,98000,211,1411,227,99,301,54,10923,4629,5967,239,330,9.8,0,0,0.3,281,60
2018,1,4,17,0,-5.0,-8.2,78,98000,26,651,231,10,150,7,1137,0,829,30,320,11.4,2,2,4.0,838,50
2018,1,4,18,0,-5.0,-10.0,68,98100,0,0,238,0,0,0,0,0,0,0,320,13.8,6,6,10.4,1829,50
2018,1,4,19,0,-5.0,-10.0,68,98200,0,0,257,0,0,0,0,0,0,0,320,13.4,10,10,14.0,1817,50
2018,1,4,20,0,-4.7,-10.0,67,98300,0,0,251,0,0,0,0,0,0,0,330,12.5,9,9,14.3,1741,50
2018,1,4,21,0,-4.6,-10.0,66,98400,0,0,251,0,0,0,0,0,0,0,330,11.9,9,9,14.5,1698,50
2018,1,4,22,0,-5.6,-10.2,70,98500,0,0,247,0,0,0,0,0,0,0,300,12.1,9,9,14.5,1912,50
2018,1,4,23,0,-6.2,-10.8,70,98600,0,0,239,0,0,0,0,0,0,0,300,12.6,8,8,14.5,2111,40
2018,1,4,24,0,-6.7,-11.9,67,98700,0,0,236,0,0,0,0,0,0,0,290,12.5,8,8,14.7,1958,40
2018,1,5,1,0,-7.2,-13.3,62,98800,0,0,233,0,0,0,0,0,0,0,300,7.7,8,8,16.0,1966,40
2018,1,5,2,0,-7.9,-13.5,65,98900,0,0,224,0,0,0,0,0,0,0,310,7.4,6,6,15.1,2743,40
2018,1,5,3,0,-8.6,-14.7,62,99000,0,0,219,0,0,0,0,0,0,0,310,8.4,5,5,10.6,2743,30
2018,1,5,4,0,-10.3,-16.9,60,99100,0,0,210,0,0,0,0,0,0,0,280,9.3,4,4,16.1,2743,30
2018,1,5,5,0,-11.8,-18.0,62,99200,0,0,203,0,0,0,0,0,0,0,300,6.6,3,3,16.1,77777,30
2018,1,5,6,0,-12.3,-19.0,59,99300,0,0,200,0,0,0,0,0,0,0,320,8.2,3,3,16.1,77777,20
2018,1,5,7,0,-12.8,-19.4,60,99400,0,0,199,0,0,0,0,0,0,0,300,5.1,3,3,16.0,77777,20
2018,1,5,8,0,-12.8,-20.1,56,99500,42,839,198,18,99,15,1935,0,1616,61,300,4.0,3,3,16.1,77777,20
2018,1,5,9,0,-12.8,-20.6,54,99600,238,1411,198,98,199,65,10844,5289,7163,291,290,4.5,3,3,16.1,77777,20
2018,1,5,10,0,-12.8,-20.7,54,99700,411,1411,198,185,225,119,20509,13744,13279,572,280,9.8,3,3,16.1,77777,20
2018,1,5,11,0,-12.7,-21.0,52,99700,533,1411,198,246,226,161,27481,16946,18013,805,290,12.2,3,3,16.1,77777,20
2018,1,5,12,0,-12.1,-20.5,52,99700,594,1411,200,296,282,177,33210,22204,19964,906,290,10.8,3,3,16.1,77777,20
2018,1,5,13,0,-11.7,-20.0,53,99700,590,1411,201,315,357,166,35528,27223,18815,849,290,10.8,3,3,16.0,77777,20
2018,1,5,14,0,-11.1,-20.3,49,99800,521,1411,203,279,369,142,31332,25982,16082,711,280,12.1,3,3,16.1,77777,20
2018,1,5,15,0,-11.3,-21.6,45,99800,393,1411,201,197,324,107,21933,18286,11930,508,290,13.6,3,3,16.1,77777,20
2018,1,5,16,0,-12.4,-21.2,51,99900,215,1411,198,88,198,58,9682,3920,6379,256,290,12.2,3,3,16.1,77777,20
2018,1,5,17,0,-13.4,-21.7,52,100000,27,674,195,11,99,9,1234,0,1021,38,280,14.6,3,3,16.1,3093,20
2018,1,5,18,0,-13.9,-21.9,53,100100,0,0,195,0,0,0,0,0,0,0,290,14.6,4,4,16.1,3353,20
2018,1,5,19,0,-13.9,-23.3,48,100200,0,0,195,0,0,0,0,0,0,0,290,9.8,5,5,16.0,77777,20
2018,1,5,20,0,-13.9,-23.3,48,100300,0,0,195,0,0,0,0,0,0,0,280,8.9,5,5,16.1,77777,20
2018,1,5,21,0,-13.9,-23.3,48,100300,0,0,194,0,0,0,0,0,0,0,280,8.2,4,4,16.1,77777,20
2018,1,5,22,0,-13.9,-23.1,49,100300,0,0,192,0,0,0,0,0,0,0,290,8.5,3,3,16.1,3962,20
2018,1,5,23,0,-13.9,-22.1,53,100400,0,0,193,0,0,0,0,0,0,0,300,10.5,3,3,16.1,77777,20
2018,1,5,24,0,-13.9,-21.7,54,100500,0,0,195,0,0,0,0,0,0,0,280,11.5,4,4,16.1,77777,20
2018,1,6,1,0,-13.9,-22.8,50,100600,0,0,192,0,0,0,0,0,0,0,290,7.2,3,3,16.0,77777,20
2018,1,6,2,0,-14.3,-22.7,52,100600,0,0,191,0,0,0,0,0,0,0,280,9.0,3,3,16.1,77777,20
2018,1,6,3,0,-14.0,-22.4,52,100700,0,0,193,0,0,0,0,0,0,0,290,12.6,3,3,16.1,77777,20
2018,1,6,4,0,-14.4,-23.4,50,100700,0,0,189,0,0,0,0,0,0,0,290,7.7,2,2,16.1,77777,20
2018,1,6,5,0,-14.4,-23.8,48,100800,0,0,182,0,0,0,0,0,0,0,290,6.2,0,0,15.9,77777,20
2018,1,6,6,0,-14.5,-23.3,50,100900,0,0,182,0,0,0,0,0,0,0,290,11.9,0,0,14.7,77777,20
2018,1,6,7,0,-15.0,-23.3,52,101000,0,0,181,0,0,0,0,0,0,0,290,8.8,0,0,16.0,77777,20
2018,1,6,8,0,-15.0,-22.8,54,101000,42,841,189,18,91,15,1953,0,1658,63,300,9.0,3,3,14.5,77777,20
2018,1,6,9,0,-14.9,-22.7,54,101100,239,1411,190,96,183,65,10612,4959,7207,293,280,10.1,3,3,14.7,77777,20
2018,1,6,10,0,-14.2,-22.3,53,101200,413,1411,192,189,242,119,21048,14780,13240,570,290,11.2,3,3,16.1,77777,20
2018,1,6,11,0,-13.2,-22.7,48,101200,535,1411,198,245,220,162,27356,16518,18147,812,300,7.9,5,5,16.1,77777,20
2018,1,6,12,0,-12.6,-22.2,48,101200,596,1411,200,291,262,180,32602,20774,20289,922,300,8.8,5,5,16.1,77777,20
2018,1,6,13,0,-11.7,-22.2,45,101200,593,1411,203,311,334,170,34967,25838,19258,871,310,8.8,5,5,16.0,77777,20
2018,1,6,14,0,-11.7,-21.2,48,101300,525,1411,202,272,336,147,30563,24104,16613,737,300,10.5,4,4,16.1,77777,20
2018,1,6,15,0,-11.8,-21.7,47,101300,397,1411,200,202,340,106,22541,19264,11911,508,300,9.0,3,3,16.1,77777,20
2018,1,6,16,0,-12.4,-21.9,48,101400,218,1411,198,91,207,59,10015,4341,6493,261,290,10.4,3,3,16.1,77777,20
2018,1,6,17,0,-13.4,-22.7,49,101500,29,696,194,12,104,10,1340,0,1103,41,300,11.1,3,3,16.1,77777,20
2018,1,6,18,0,-14.0,-22.5,52,101600,0,0,191,0,0,0,0,0,0,0,300,12.3,2,2,16.1,77777,20
2018,1,6,19,0,-14.4,-24.4,46,101700,0,0,182,0,0,0,0,0,0,0,310,8.8,0,0,16.0,77777,20
2018,1,6,20,0,-14.4,-23.8,48,101800,0,0,188,0,0,0,0,0,0,0,310,8.5,2,2,16.1,77777,20
2018,1,6,21,0,-14.5,-23.2,51,101800,0,0,193,0,0,0,0,0,0,0,310,8.2,5,5,16.1,77777,20
2018,1,6,22,0,-15.2,-23.0,54,101900,0,0,191,0,0,0,0,0,0,0,320,8.4,5,5,16.1,5486,20
2018,1,6,23,0,-16.3,-24.7,52,102000,0,0,187,0,0,0,0,0,0,0,310,8.8,5,5,16.1,5486,20
2018,1,6,24,0,-17.4,-26.2,50,102100,0,0,182,0,0,0,0,0,0,0,330,6.4,5,5,16.1,77777,10
2018,1,7,1,0,-18.9,-26.7,54,102200,0,0,175,0,0,0,0,0,0,0,330,5.1,3,3,16.0,77777,10
2018,1,7,2,0,-19.4,-27.3,53,102300,0,0,173,0,0,0,0,0,0,0,310,4.9,3,3,16.1,77777,10
2018,1,7,3,0,-19.6,-27.8,52,102400,0,0,171,0,0,0,0,0,0,0,310,3.9,2,2,16.1,77777,10
2018,1,7,4,0,-20.6,-27.9,56,102400,0,0,163,0,0,0,0,0,0,0,300,2.2,0,0,16.1,77777,10
2018,1,7,5,0,-20.5,-28.3,54,102500,0,0,163,0,0,0,0,0,0,0,320,0.5,0,0,16.1,77777,10
2018,1,7,6,0,-20.1,-28.3,52,102600,0,0,164,0,0,0,0,0,0,0,320,2.6,0,0,16.1,77777,10
2018,1,7,7,0,-20.6,-28.3,54,102600,0,0,162,0,0,0,0,0,0,0,320,0.0,0,0,16.0,77777,10
2018,1,7,8,0,-21.4,-28.1,58,102700,43,845,160,22,253,14,2426,0,1589,60,320,0.0,0,0,16.1,77777,10
2018,1,7,9,0,-19.1,-26.7,55,102800,240,1411,167,137,505,50,15411,10281,5710,227,70,0.0,0,0,16.1,77777,10
2018,1,7,10,0,-17.0,-26.6,47,102800,414,1411,173,276,700,70,31990,33211,8179,338,70,0.2,0,0,16.1,77777,10
2018,1,7,11,0,-15.8,-25.9,46,102700,537,1411,177,384,801,79,45378,45525,9356,396,70,1.3,0,0,16.1,77777,20
2018,1,7,12,0,-13.8,-24.8,43,102600,599,1411,183,443,854,80,52929,50708,9629,411,150,0.5,0,0,16.1,77777,20
2018,1,7,13,0,-13.3,-23.9,44,102500,596,1411,185,436,834,84,51900,49948,9985,428,150,3.6,0,0,16.0,77777,20
2018,1,7,14,0,-12.0,-22.0,46,102500,528,1411,199,311,489,128,35289,32914,14552,638,170,3.7,3,3,16.1,77777,20
2018,1,7,15,0,-11.1,-21.1,46,102400,400,1411,202,219,422,100,24651,23143,11223,476,160,4.0,3,3,16.1,77777,20
2018,1,7,16,0,-11.2,-21.2,46,102400,222,1411,205,95,229,59,10541,4996,6576,265,160,3.4,5,5,16.1,77777,20
2018,1,7,17,0,-11.5,-21.9,45,102300,31,719,204,14,114,11,1549,0,1272,48,170,2.9,5,5,16.1,77777,20
2018,1,7,18,0,-10.7,-22.7,40,102300,0,0,204,0,0,0,0,0,0,0,200,4.6,4,4,16.1,77777,20
2018,1,7,19,0,-11.1,-22.2,43,102200,0,0,201,0,0,0,0,0,0,0,190,4.6,3,3,16.0,77777,20
2018,1,7,20,0,-11.1,-21.9,44,102200,0,0,202,0,0,0,0,0,0,0,190,4.1,3,3,16.1,77777,20
2018,1,7,21,0,-11.1,-21.6,45,102200,0,0,202,0,0,0,0,0,0,0,190,3.8,3,3,16.1,77777,20
2018,1,7,22,0,-11.0,-20.7,47,102100,0,0,205,0,0,0,0,0,0,0,180,4.7,4,4,16.1,2873,20
2018,1,7,23,0,-10.4,-18.3,54,102000,0,0,212,0,0,0,0,0,0,0,180,5.2,6,6,16.1,2765,30
2018,1,7,24,0,-9.3,-18.3,50,101900,0,0,222,0,0,0,0,0,0,0,190,5.4,8,8,16.1,2827,30
2018,1,8,1,0,-8.9,-17.8,51,101800,0,0,235,0,0,0,0,0,0,0,190,5.1,10,10,16.0,2346,30
2018,1,8,2,0,-8.2,-17.0,51,101800,0,0,238,0,0,0,0,0,0,0,180,5.0,10,10,16.1,1829,30
2018,1,8,3,0,-7.8,-16.0,53,101800,0,0,240,0,0,0,0,0,0,0,180,4.7,10,10,16.1,1920,30
2018,1,8,4,0,-7.7,-15.5,55,101700,0,0,241,0,0,0,0,0,0,0,190,5.1,10,10,16.1,2529,30
2018,1,8,5,0,-7.2,-15.0,55,101700,0,0,243,0,0,0,0,0,0,0,190,5.1,10,10,16.1,2933,30
2018,1,8,6,0,-7.2,-15.0,55,101700,0,0,243,0,0,0,0,0,0,0,170,5.1,10,10,16.1,2354,30
2018,1,8,7,0,-7.2,-15.0,55,101700,0,0,243,0,0,0,0,0,0,0,190,5.1,10,10,16.0,2834,30
2018,1,8,8,0,-7.6,-14.9,57,101600,43,848,242,8,7,8,958,0,936,34,180,4.2,10,10,16.1,3307,30
2018,1,8,9,0,-6.5,-14.4,55,101600,241,1411,247,43,13,41,4975,197,4729,185,190,4.8,10,10,16.1,3413,30
2018,1,8,10,0,-5.4,-14.4,50,101600,416,1411,251,99,23,93,11284,1217,10555,446,200,6.2,10,10,16.1,5669,30
2018,1,8,11,0,-4.2,-14.0,48,101400,539,1411,256,151,33,139,17118,2323,15736,696,200,6.0,10,10,16.1,6614,30
2018,1,8,12,0,-2.5,-11.7,50,101300,602,1411,265,187,46,168,21126,3496,18995,860,190,5.4,10,10,16.1,6096,40
2018,1,8,13,0,-1.1,-11.7,45,101100,599,1411,270,207,71,177,23244,5510,19959,907,190,7.2,10,10,16.0,5593,40
2018,1,8,14,0,-1.1,-11.5,46,101000,532,1411,270,170,57,149,19118,4080,16768,746,190,8.0,10,10,16.1,2535,40
2018,1,8,15,0,-1.1,-10.6,49,100900,404,1411,271,109,37,99,12299,1983,11152,473,190,7.0,10,10,16.1,1562,40
2018,1,8,16,0,-1.9,-9.5,56,101000,226,1411,269,37,10,35,4222,85,4045,157,210,7.0,10,10,13.0,1514,50
2018,1,8,17,0,-2.8,-6.6,75,101000,33,742,269,14,5,14,1546,0,1537,59,200,5.5,10,10,4.8,1373,60
2018,1,8,18,0,-3.3,-6.1,81,101000,0,0,267,0,0,0,0,0,0,0,190,6.1,10,10,15.0,3106,60
2018,1,8,19,0,-3.3,-6.1,81,101000,0,0,267,0,0,0,0,0,0,0,180,5.1,10,10,16.0,3375,60
2018,1,8,20,0,-3.3,-6.1,81,101000,0,0,260,0,0,0,0,0,0,0,170,4.6,9,9,16.1,3528,60
2018,1,8,21,0,-3.1,-6.0,80,100900,0,0,255,0,0,0,0,0,0,0,170,4.2,8,8,16.1,3429,60
2018,1,8,22,0,-2.1,-5.5,77,100900,0,0,255,0,0,0,0,0,0,0,190,4.4,7,7,16.1,2111,60
2018,1,8,23,0,-1.6,-4.9,78,100900,0,0,255,0,0,0,0,0,0,0,200,3.3,6,6,16.1,1935,69
2018,1,8,24,0,-1.4,-4.6,78,100800,0,0,254,0,0,0,0,0,0,0,190,3.9,5,5,16.1,1676,69
2018,1,9,1,0,-5.0,-6.7,88,100700,0,0,239,0,0,0,0,0,0,0,140,3.6,5,5,16.0,77777,60
2018,1,9,2,0,-4.7,-6.5,87,100700,0,0,240,0,0,0,0,0,0,0,160,3.0,5,5,16.1,77777,60
2018,1,9,3,0,-3.6,-5.7,85,100700,0,0,244,0,0,0,0,0,0,0,180,4.3,5,5,16.1,4419,60
2018,1,9,4,0,-4.8,-5.9,92,100800,0,0,242,0,0,0,0,0,0,0,180,0.4,6,6,16.1,1806,60
2018,1,9,5,0,-3.5,-4.8,90,100800,0,0,248,0,0,0,0,0,0,0,180,2.7,6,6,16.1,1676,69
2018,1,9,6,0,-1.0,-3.9,80,100900,0,0,261,0,0,0,0,0,0,0,210,3.1,7,7,16.1,1744,69
2018,1,9,7,0,-0.6,-3.9,78,100900,0,0,267,0,0,0,0,0,0,0,210,3.1,8,8,16.0,2134,69
2018,1,9,8,0,-0.4,-3.8,77,101000,43,853,268,14,26,13,1573,0,1487,56,220,2.7,8,8,16.1,2088,69
2018,1,9,9,0,0.8,-3.3,74,101100,243,1411,273,67,52,58,7472,1136,6486,261,220,2.9,8,8,16.1,1874,69
2018,1,9,10,0,1.9,-3.4,68,101200,418,1411,277,141,81,117,15642,4721,13032,562,210,2.2,8,8,16.1,2088,69
2018,1,9,11,0,2.9,-3.9,59,101200,541,1411,281,201,100,162,22390,7312,18190,816,270,3.4,8,8,16.1,1829,69
2018,1,9,12,0,3.3,-3.9,58,101200,604,1411,282,227,98,185,25350,7607,20775,949,280,7.5,8,8,16.1,1806,69
2018,1,9,13,0,3.3,-3.9,58,101200,602,1411,282,234,112,186,26152,8796,20888,954,310,6.7,8,8,16.0,1698,69
2018,1,9,14,0,3.8,-4.1,55,101300,535,1411,276,246,223,162,27447,16263,18101,811,310,5.2,6,6,16.1,1783,69
